Index,Date,Weekday,Departure Time,Arrivel Time,Price
335,2017-11-21,Tuesday,2:00 pm,4:10 pm,$24
336,2017-11-21,Tuesday,3:30 pm,5:35 pm,$15
337,2017-11-21,Tuesday,3:30 pm,5:35 pm,$30
338,2017-11-21,Tuesday,7:00 pm,9:19 pm,$25
339,2017-11-21,Tuesday,7:00 pm,9:19 pm,$35
340,2017-11-22,Wednesday,7:30 am,9:40 am,$17
341,2017-11-22,Wednesday,7:30 am,9:40 am,$29
342,2017-11-22,Wednesday,9:50 am,12:10 pm,$15
343,2017-11-22,Wednesday,11:00 am,1:15 pm,$15
344,2017-11-22,Wednesday,2:00 pm,4:10 pm,$14
345,2017-11-22,Wednesday,2:00 pm,4:10 pm,$24
346,2017-11-22,Wednesday,3:30 pm,5:35 pm,$15
347,2017-11-22,Wednesday,3:30 pm,5:35 pm,$30
348,2017-11-22,Wednesday,7:00 pm,9:19 pm,$25
349,2017-11-22,Wednesday,7:00 pm,9:19 pm,$35
350,2017-11-23,Thursday,7:30 am,9:40 am,$17
351,2017-11-23,Thursday,7:30 am,9:40 am,$29
352,2017-11-23,Thursday,9:50 am,12:10 pm,$15
353,2017-11-23,Thursday,11:00 am,1:15 pm,$15
354,2017-11-23,Thursday,2:00 pm,4:10 pm,$14
355,2017-11-23,Thursday,2:00 pm,4:10 pm,$24
356,2017-11-23,Thursday,3:30 pm,5:35 pm,$15
357,2017-11-23,Thursday,3:30 pm,5:35 pm,$30
358,2017-11-23,Thursday,7:00 pm,9:19 pm,$25
359,2017-11-23,Thursday,7:00 pm,9:19 pm,$35
360,2017-11-24,Friday,7:30 am,9:40 am,$17
361,2017-11-24,Friday,7:30 am,9:40 am,$29
362,2017-11-24,Friday,9:50 am,12:10 pm,$16
363,2017-11-24,Friday,11:00 am,1:15 pm,$15
364,2017-11-24,Friday,2:00 pm,4:10 pm,$14
365,2017-11-24,Friday,2:00 pm,4:10 pm,$24
366,2017-11-24,Friday,3:30 pm,5:55 pm,$16
367,2017-11-24,Friday,3:30 pm,5:55 pm,$30
368,2017-11-24,Friday,4:30 pm,7:10 pm,$16
369,2017-11-24,Friday,7:00 pm,9:19 pm,$25
370,2017-11-24,Friday,7:00 pm,9:19 pm,$35
371,2017-11-25,Saturday,7:30 am,9:40 am,$17
372,2017-11-25,Saturday,7:30 am,9:40 am,$29
373,2017-11-25,Saturday,9:50 am,12:10 pm,$15
374,2017-11-25,Saturday,11:00 am,1:15 pm,$15
375,2017-11-25,Saturday,2:00 pm,4:10 pm,$14
376,2017-11-25,Saturday,2:00 pm,4:10 pm,$24
377,2017-11-25,Saturday,3:30 pm,5:35 pm,$15
378,2017-11-25,Saturday,3:30 pm,5:35 pm,$30
379,2017-11-25,Saturday,7:00 pm,9:19 pm,$25
380,2017-11-25,Saturday,7:00 pm,9:19 pm,$35
381,2017-11-26,Sunday,7:30 am,9:40 am,$17
382,2017-11-26,Sunday,7:30 am,9:40 am,$29
383,2017-11-26,Sunday,9:50 am,12:10 pm,$15
384,2017-11-26,Sunday,11:00 am,1:15 pm,$18
385,2017-11-26,Sunday,2:00 pm,4:10 pm,$14
386,2017-11-26,Sunday,2:00 pm,4:10 pm,$24
387,2017-11-26,Sunday,3:30 pm,5:40 pm,$16
388,2017-11-26,Sunday,4:30 pm,6:45 pm,$15
389,2017-11-26,Sunday,4:30 pm,6:45 pm,$30
390,2017-11-26,Sunday,7:00 pm,9:19 pm,$25
391,2017-11-26,Sunday,7:00 pm,9:19 pm,$35
392,2017-11-27,Monday,7:30 am,9:40 am,$17
393,2017-11-27,Monday,7:30 am,9:40 am,$29
394,2017-11-27,Monday,9:50 am,12:10 pm,$15
395,2017-11-27,Monday,11:00 am,1:15 pm,$15
396,2017-11-27,Monday,2:00 pm,4:10 pm,$14
397,2017-11-27,Monday,2:00 pm,4:10 pm,$24
398,2017-11-27,Monday,3:30 pm,5:35 pm,$15
399,2017-11-27,Monday,3:30 pm,5:35 pm,$30
400,2017-11-27,Monday,7:00 pm,9:19 pm,$25
401,2017-11-27,Monday,7:00 pm,9:19 pm,$35
402,2017-11-28,Tuesday,7:30 am,9:40 am,$17
403,2017-11-28,Tuesday,7:30 am,9:40 am,$29
404,2017-11-28,Tuesday,9:50 am,12:10 pm,$15
405,2017-11-28,Tuesday,11:00 am,1:15 pm,$15
406,2017-11-28,Tuesday,2:00 pm,4:10 pm,$14
407,2017-11-28,Tuesday,2:00 pm,4:10 pm,$24
408,2017-11-28,Tuesday,3:30 pm,5:35 pm,$15
409,2017-11-28,Tuesday,3:30 pm,5:35 pm,$30
410,2017-11-28,Tuesday,7:00 pm,9:19 pm,$25
411,2017-11-28,Tuesday,7:00 pm,9:19 pm,$35
412,2017-11-29,Wednesday,7:30 am,9:40 am,$17
413,2017-11-29,Wednesday,7:30 am,9:40 am,$29
414,2017-11-29,Wednesday,9:50 am,12:10 pm,$1
415,2017-11-29,Wednesday,11:00 am,1:15 pm,$15
416,2017-11-29,Wednesday,2:00 pm,4:10 pm,$14
417,2017-11-29,Wednesday,2:00 pm,4:10 pm,$24
418,2017-11-29,Wednesday,3:30 pm,5:35 pm,$15
419,2017-11-29,Wednesday,3:30 pm,5:35 pm,$30
420,2017-11-29,Wednesday,7:00 pm,9:19 pm,$25
421,2017-11-29,Wednesday,7:00 pm,9:19 pm,$35
422,2017-11-30,Thursday,7:30 am,9:40 am,$17
423,2017-11-30,Thursday,7:30 am,9:40 am,$29
424,2017-11-30,Thursday,9:50 am,12:10 pm,$15
425,2017-11-30,Thursday,11:00 am,1:15 pm,$15
426,2017-11-30,Thursday,2:00 pm,4:10 pm,$14
427,2017-11-30,Thursday,2:00 pm,4:10 pm,$24
428,2017-11-30,Thursday,3:30 pm,5:35 pm,$15
429,2017-11-30,Thursday,3:30 pm,5:35 pm,$30
430,2017-11-30,Thursday,7:00 pm,9:19 pm,$25
431,2017-11-30,Thursday,7:00 pm,9:19 pm,$35
432,2017-12-01,Friday,7:30 am,9:40 am,$17
433,2017-12-01,Friday,7:30 am,9:40 am,$29
434,2017-12-01,Friday,9:50 am,12:10 pm,$16
435,2017-12-01,Friday,11:00 am,1:15 pm,$15
436,2017-12-01,Friday,2:00 pm,4:10 pm,$14
437,2017-12-01,Friday,2:00 pm,4:10 pm,$24
438,2017-12-01,Friday,3:30 pm,5:55 pm,$15
439,2017-12-01,Friday,3:30 pm,5:55 pm,$30
440,2017-12-01,Friday,4:30 pm,7:10 pm,$22
441,2017-12-01,Friday,7:00 pm,9:19 pm,$25
442,2017-12-01,Friday,7:00 pm,9:19 pm,$35
443,2017-12-02,Saturday,7:30 am,9:40 am,$17
444,2017-12-02,Saturday,7:30 am,9:40 am,$29
445,2017-12-02,Saturday,9:50 am,12:10 pm,$16
446,2017-12-02,Saturday,11:00 am,1:15 pm,$15
447,2017-12-02,Saturday,2:00 pm,4:10 pm,$14
448,2017-12-02,Saturday,2:00 pm,4:10 pm,$24
449,2017-12-02,Saturday,3:30 pm,5:35 pm,$1
450,2017-12-02,Saturday,3:30 pm,5:35 pm,$30
451,2017-12-02,Saturday,7:00 pm,9:19 pm,$25
452,2017-12-02,Saturday,7:00 pm,9:19 pm,$35
453,2017-12-03,Sunday,7:30 am,9:40 am,$17
454,2017-12-03,Sunday,7:30 am,9:40 am,$29
455,2017-12-03,Sunday,9:50 am,12:10 pm,$15
456,2017-12-03,Sunday,11:00 am,1:15 pm,$15
